Calculating solvability percentage...

[Lower Bound, Upper Bound] | (Solvable/Unsolvable/Intractable) | Current seed
[50.853, 54.655] | (2400/2147/42) | 4588
[50.841, 54.643] | (2400/2148/42) | 4589
[50.830, 54.631] | (2400/2149/42) | 4590
[50.841, 54.641] | (2401/2149/42) | 4591
[50.829, 54.629] | (2401/2150/42) | 4592
[50.818, 54.618] | (2401/2151/42) | 4593
[50.807, 54.606] | (2401/2152/42) | 4594
[50.817, 54.616] | (2402/2152/42) | 4595
[50.806, 54.604] | (2402/2153/42) | 4596
[50.817, 54.614] | (2403/2153/42) | 4597
[50.827, 54.624] | (2404/2153/42) | 4598
[50.838, 54.634] | (2405/2153/42) | 4599
[50.827, 54.623] | (2405/2154/42) | 4600
[50.837, 54.633] | (2406/2154/42) | 4601
[50.848, 54.643] | (2407/2154/42) | 4602
[50.858, 54.653] | (2408/2154/42) | 4603
[50.869, 54.663] | (2409/2154/42) | 4604
[50.879, 54.673] | (2410/2154/42) | 4605
[50.868, 54.661] | (2410/2155/42) | 4606
[50.879, 54.671] | (2411/2155/42) | 4607
[50.867, 54.659] | (2411/2156/42) | 4608
[50.878, 54.669] | (2412/2156/42) | 4609
[50.867, 54.657] | (2412/2157/42) | 4610
[50.856, 54.646] | (2412/2158/42) | 4611
[50.866, 54.656] | (2413/2158/42) | 4612
[50.877, 54.666] | (2414/2158/42) | 4613
[50.865, 54.654] | (2414/2159/42) | 4614
[50.876, 54.664] | (2415/2159/42) | 4615
[50.886, 54.674] | (2416/2159/42) | 4616
[50.897, 54.684] | (2417/2159/42) | 4617
[50.886, 54.672] | (2417/2160/42) | 4618
[50.874, 54.661] | (2417/2161/42) | 4619
[50.885, 54.671] | (2418/2161/42) | 4620
[50.874, 54.659] | (2418/2162/42) | 4621
[50.863, 54.647] | (2418/2163/42) | 4622
[50.873, 54.657] | (2419/2163/42) | 4623
[50.884, 54.667] | (2420/2163/42) | 4624
[50.872, 54.656] | (2420/2164/42) | 4625
[50.883, 54.665] | (2421/2164/42) | 4626
[50.872, 54.654] | (2421/2165/42) | 4627
[50.882, 54.664] | (2422/2165/42) | 4628
[50.871, 54.652] | (2422/2166/42) | 4629
[50.860, 54.641] | (2422/2167/42) | 4630
[50.849, 54.629] | (2422/2168/42) | 4631
[50.859, 54.639] | (2423/2168/42) | 4632
[50.870, 54.649] | (2424/2168/42) | 4633
[50.858, 54.637] | (2424/2169/42) | 4634
[50.847, 54.626] | (2424/2170/42) | 4635
[50.858, 54.635] | (2425/2170/42) | 4636
[50.868, 54.645] | (2426/2170/42) | 4637
[50.857, 54.634] | (2426/2171/42) | 4638
[50.868, 54.644] | (2427/2171/42) | 4639
[50.856, 54.632] | (2427/2172/42) | 4640
[50.845, 54.621] | (2427/2173/42) | 4641
[50.834, 54.609] | (2427/2174/42) | 4642
[50.823, 54.597] | (2427/2175/42) | 4643
[50.812, 54.586] | (2427/2176/42) | 4644
[50.822, 54.596] | (2428/2176/42) | 4645
[50.833, 54.606] | (2429/2176/42) | 4646
[50.822, 54.594] | (2429/2177/42) | 4647
[50.832, 54.604] | (2430/2177/42) | 4648
[50.821, 54.592] | (2430/2178/42) | 4649
[50.810, 54.581] | (2430/2179/42) | 4650
[50.799, 54.569] | (2430/2180/42) | 4651
[50.788, 54.558] | (2430/2181/42) | 4652
[50.798, 54.568] | (2431/2181/42) | 4653
[50.787, 54.556] | (2431/2182/42) | 4654
[50.798, 54.566] | (2432/2182/42) | 4655
[50.787, 54.554] | (2432/2183/42) | 4656
[50.776, 54.543] | (2432/2184/42) | 4657
[50.786, 54.553] | (2433/2184/42) | 4658
[50.775, 54.563] | (2433/2184/43) | 4659
[50.764, 54.551] | (2433/2185/43) | 4660
[50.774, 54.561] | (2434/2185/43) | 4661
[50.763, 54.549] | (2434/2186/43) | 4662
[50.752, 54.538] | (2434/2187/43) | 4663
[50.763, 54.548] | (2435/2187/43) | 4664
[50.773, 54.558] | (2436/2187/43) | 4665
[50.783, 54.568] | (2437/2187/43) | 4666
[50.794, 54.577] | (2438/2187/43) | 4667
[50.804, 54.587] | (2439/2187/43) | 4668
[50.793, 54.576] | (2439/2188/43) | 4669
[50.782, 54.564] | (2439/2189/43) | 4670
[50.792, 54.574] | (2440/2189/43) | 4671
[50.803, 54.584] | (2441/2189/43) | 4672
[50.813, 54.594] | (2442/2189/43) | 4673
[50.802, 54.582] | (2442/2190/43) | 4674
[50.813, 54.592] | (2443/2190/43) | 4675
[50.802, 54.581] | (2443/2191/43) | 4676
[50.791, 54.569] | (2443/2192/43) | 4677
[50.801, 54.579] | (2444/2192/43) | 4678
[50.811, 54.589] | (2445/2192/43) | 4679
[50.822, 54.599] | (2446/2192/43) | 4680
[50.811, 54.587] | (2446/2193/43) | 4681
[50.800, 54.576] | (2446/2194/43) | 4682
[50.789, 54.564] | (2446/2195/43) | 4683
[50.778, 54.553] | (2446/2196/43) | 4684
[50.767, 54.541] | (2446/2197/43) | 4685
[50.777, 54.551] | (2447/2197/43) | 4686
[50.766, 54.540] | (2447/2198/43) | 4687
[50.776, 54.550] | (2448/2198/43) | 4688
[50.787, 54.559] | (2449/2198/43) | 4689
[50.776, 54.548] | (2449/2199/43) | 4690
[50.765, 54.536] | (2449/2200/43) | 4691
[50.775, 54.546] | (2450/2200/43) | 4692
[50.785, 54.556] | (2451/2200/43) | 4693
[50.774, 54.545] | (2451/2201/43) | 4694
[50.785, 54.554] | (2452/2201/43) | 4695
[50.795, 54.564] | (2453/2201/43) | 4696
[50.805, 54.574] | (2454/2201/43) | 4697
[50.816, 54.584] | (2455/2201/43) | 4698
[50.805, 54.572] | (2455/2202/43) | 4699
[50.794, 54.561] | (2455/2203/43) | 4700
[50.783, 54.550] | (2455/2204/43) | 4701
[50.772, 54.538] | (2455/2205/43) | 4702
[50.761, 54.527] | (2455/2206/43) | 4703
[50.771, 54.537] | (2456/2206/43) | 4704
[50.782, 54.546] | (2457/2206/43) | 4705
[50.792, 54.556] | (2458/2206/43) | 4706
[50.781, 54.545] | (2458/2207/43) | 4707
[50.770, 54.533] | (2458/2208/43) | 4708
[50.759, 54.522] | (2458/2209/43) | 4709
[50.769, 54.532] | (2459/2209/43) | 4710
[50.758, 54.520] | (2459/2210/43) | 4711
[50.769, 54.530] | (2460/2210/43) | 4712
[50.758, 54.519] | (2460/2211/43) | 4713
[50.768, 54.528] | (2461/2211/43) | 4714
[50.757, 54.517] | (2461/2212/43) | 4715
[50.767, 54.527] | (2462/2212/43) | 4716
[50.757, 54.515] | (2462/2213/43) | 4717
[50.746, 54.504] | (2462/2214/43) | 4718
[50.756, 54.514] | (2463/2214/43) | 4719
[50.766, 54.524] | (2464/2214/43) | 4720
[50.755, 54.512] | (2464/2215/43) | 4721
[50.766, 54.522] | (2465/2215/43) | 4722
[50.755, 54.511] | (2465/2216/43) | 4723
[50.744, 54.499] | (2465/2217/43) | 4724
[50.733, 54.488] | (2465/2218/43) | 4725
[50.722, 54.477] | (2465/2219/43) | 4726
[50.711, 54.465] | (2465/2220/43) | 4727
[50.700, 54.454] | (2465/2221/43) | 4728
[50.711, 54.464] | (2466/2221/43) | 4729
[50.700, 54.452] | (2466/2222/43) | 4730
[50.710, 54.462] | (2467/2222/43) | 4731
[50.699, 54.451] | (2467/2223/43) | 4732
[50.709, 54.460] | (2468/2223/43) | 4733
[50.720, 54.470] | (2469/2223/43) | 4734
[50.730, 54.480] | (2470/2223/43) | 4735
[50.740, 54.490] | (2471/2223/43) | 4736
[50.750, 54.499] | (2472/2223/43) | 4737
[50.739, 54.488] | (2472/2224/43) | 4738
[50.750, 54.498] | (2473/2224/43) | 4739
[50.760, 54.508] | (2474/2224/43) | 4740
[50.770, 54.517] | (2475/2224/43) | 4741
[50.780, 54.527] | (2476/2224/43) | 4742
[50.791, 54.537] | (2477/2224/43) | 4743
[50.801, 54.546] | (2478/2224/43) | 4744
[50.811, 54.556] | (2479/2224/43) | 4745
[50.821, 54.566] | (2480/2224/43) | 4746
[50.810, 54.554] | (2480/2225/43) | 4747
[50.821, 54.564] | (2481/2225/43) | 4748
[50.831, 54.574] | (2482/2225/43) | 4749
[50.820, 54.563] | (2482/2226/43) | 4750
[50.830, 54.572] | (2483/2226/43) | 4751
[50.840, 54.582] | (2484/2226/43) | 4752
[50.851, 54.592] | (2485/2226/43) | 4753
[50.840, 54.580] | (2485/2227/43) | 4754
[50.829, 54.569] | (2485/2228/43) | 4755
[50.839, 54.579] | (2486/2228/43) | 4756
[50.828, 54.567] | (2486/2229/43) | 4757
[50.838, 54.577] | (2487/2229/43) | 4758
[50.828, 54.566] | (2487/2230/43) | 4759
[50.838, 54.575] | (2488/2230/43) | 4760
[50.848, 54.585] | (2489/2230/43) | 4761
[50.837, 54.574] | (2489/2231/43) | 4762
[50.826, 54.563] | (2489/2232/43) | 4763
[50.816, 54.551] | (2489/2233/43) | 4764
[50.805, 54.540] | (2489/2234/43) | 4765
[50.815, 54.550] | (2490/2234/43) | 4766
[50.804, 54.538] | (2490/2235/43) | 4767
[50.814, 54.548] | (2491/2235/43) | 4768
[50.824, 54.558] | (2492/2235/43) | 4769
[50.835, 54.567] | (2493/2235/43) | 4770
[50.845, 54.577] | (2494/2235/43) | 4771
[50.834, 54.566] | (2494/2236/43) | 4772
[50.844, 54.575] | (2495/2236/43) | 4773
[50.833, 54.564] | (2495/2237/43) | 4774
[50.823, 54.553] | (2495/2238/43) | 4775
[50.833, 54.563] | (2496/2238/43) | 4776
[50.822, 54.551] | (2496/2239/43) | 4777
[50.811, 54.540] | (2496/2240/43) | 4778
[50.821, 54.550] | (2497/2240/43) | 4779
[50.810, 54.538] | (2497/2241/43) | 4780
[50.821, 54.548] | (2498/2241/43) | 4781
[50.831, 54.558] | (2499/2241/43) | 4782
[50.841, 54.567] | (2500/2241/43) | 4783
[50.830, 54.556] | (2500/2242/43) | 4784
[50.819, 54.545] | (2500/2243/43) | 4785
[50.829, 54.554] | (2501/2243/43) | 4786
[50.819, 54.543] | (2501/2244/43) | 4787
[50.808, 54.532] | (2501/2245/43) | 4788
[50.818, 54.542] | (2502/2245/43) | 4789
[50.828, 54.551] | (2503/2245/43) | 4790
[50.838, 54.561] | (2504/2245/43) | 4791
[50.848, 54.570] | (2505/2245/43) | 4792
[50.838, 54.559] | (2505/2246/43) | 4793
[50.848, 54.569] | (2506/2246/43) | 4794
[50.837, 54.558] | (2506/2247/43) | 4795
[50.847, 54.567] | (2507/2247/43) | 4796
[50.857, 54.577] | (2508/2247/43) | 4797
[50.867, 54.586] | (2509/2247/43) | 4798
[50.877, 54.596] | (2510/2247/43) | 4799
[50.867, 54.585] | (2510/2248/43) | 4800
[50.877, 54.594] | (2511/2248/43) | 4801
[50.866, 54.583] | (2511/2249/43) | 4802
[50.855, 54.572] | (2511/2250/43) | 4803
[50.844, 54.561] | (2511/2251/43) | 4804
[50.855, 54.570] | (2512/2251/43) | 4805
[50.844, 54.559] | (2512/2252/43) | 4806
[50.833, 54.548] | (2512/2253/43) | 4807
[50.822, 54.537] | (2512/2254/43) | 4808
[50.832, 54.546] | (2513/2254/43) | 4809
[50.843, 54.556] | (2514/2254/43) | 4810
[50.853, 54.566] | (2515/2254/43) | 4811
[50.842, 54.554] | (2515/2255/43) | 4812
[50.831, 54.543] | (2515/2256/43) | 4813
[50.841, 54.553] | (2516/2256/43) | 4814
[50.831, 54.542] | (2516/2257/43) | 4815
[50.820, 54.531] | (2516/2258/43) | 4816
[50.809, 54.519] | (2516/2259/43) | 4817
[50.798, 54.508] | (2516/2260/43) | 4818
[50.809, 54.518] | (2517/2260/43) | 4819
[50.819, 54.527] | (2518/2260/43) | 4820
[50.829, 54.537] | (2519/2260/43) | 4821
[50.818, 54.526] | (2519/2261/43) | 4822
[50.807, 54.515] | (2519/2262/43) | 4823
[50.797, 54.504] | (2519/2263/43) | 4824
[50.807, 54.513] | (2520/2263/43) | 4825
[50.817, 54.523] | (2521/2263/43) | 4826
[50.827, 54.532] | (2522/2263/43) | 4827
[50.837, 54.542] | (2523/2263/43) | 4828
[50.826, 54.531] | (2523/2264/43) | 4829
[50.836, 54.540] | (2524/2264/43) | 4830
[50.846, 54.550] | (2525/2264/43) | 4831
[50.856, 54.559] | (2526/2264/43) | 4832
[50.866, 54.569] | (2527/2264/43) | 4833
[50.876, 54.578] | (2528/2264/43) | 4834
[50.866, 54.567] | (2528/2265/43) | 4835
[50.876, 54.577] | (2529/2265/43) | 4836
[50.865, 54.566] | (2529/2266/43) | 4837
[50.854, 54.575] | (2529/2266/44) | 4838
[50.864, 54.585] | (2530/2266/44) | 4839
[50.874, 54.594] | (2531/2266/44) | 4840
[50.884, 54.604] | (2532/2266/44) | 4841
[50.874, 54.592] | (2532/2267/44) | 4842
[50.884, 54.602] | (2533/2267/44) | 4843
[50.873, 54.591] | (2533/2268/44) | 4844
[50.862, 54.580] | (2533/2269/44) | 4845
[50.852, 54.569] | (2533/2270/44) | 4846
[50.841, 54.558] | (2533/2271/44) | 4847
[50.851, 54.567] | (2534/2271/44) | 4848
[50.840, 54.556] | (2534/2272/44) | 4849
[50.830, 54.545] | (2534/2273/44) | 4850
[50.819, 54.534] | (2534/2274/44) | 4851
[50.829, 54.543] | (2535/2274/44) | 4852
[50.819, 54.532] | (2535/2275/44) | 4853
[50.829, 54.542] | (2536/2275/44) | 4854
[50.839, 54.551] | (2537/2275/44) | 4855
[50.848, 54.561] | (2538/2275/44) | 4856
[50.838, 54.550] | (2538/2276/44) | 4857
[50.827, 54.539] | (2538/2277/44) | 4858
[50.817, 54.528] | (2538/2278/44) | 4859
[50.827, 54.537] | (2539/2278/44) | 4860
[50.837, 54.546] | (2540/2278/44) | 4861
[50.826, 54.535] | (2540/2279/44) | 4862
[50.815, 54.524] | (2540/2280/44) | 4863
[50.805, 54.513] | (2540/2281/44) | 4864
[50.815, 54.523] | (2541/2281/44) | 4865
[50.825, 54.532] | (2542/2281/44) | 4866
[50.835, 54.542] | (2543/2281/44) | 4867
[50.845, 54.551] | (2544/2281/44) | 4868
[50.834, 54.540] | (2544/2282/44) | 4869
[50.844, 54.550] | (2545/2282/44) | 4870
[50.833, 54.539] | (2545/2283/44) | 4871
[50.843, 54.548] | (2546/2283/44) | 4872
[50.853, 54.558] | (2547/2283/44) | 4873
[50.843, 54.546] | (2547/2284/44) | 4874
[50.832, 54.535] | (2547/2285/44) | 4875
[50.842, 54.545] | (2548/2285/44) | 4876
[50.852, 54.554] | (2549/2285/44) | 4877
[50.842, 54.543] | (2549/2286/44) | 4878
[50.831, 54.532] | (2549/2287/44) | 4879
[50.820, 54.521] | (2549/2288/44) | 4880
[50.830, 54.531] | (2550/2288/44) | 4881
[50.840, 54.540] | (2551/2288/44) | 4882
[50.830, 54.529] | (2551/2289/44) | 4883
[50.840, 54.539] | (2552/2289/44) | 4884
[50.829, 54.528] | (2552/2290/44) | 4885
[50.839, 54.537] | (2553/2290/44) | 4886
[50.828, 54.526] | (2553/2291/44) | 4887
[50.838, 54.535] | (2554/2291/44) | 4888
[50.828, 54.525] | (2554/2292/44) | 4889
[50.817, 54.514] | (2554/2293/44) | 4890
[50.827, 54.523] | (2555/2293/44) | 4891
[50.837, 54.532] | (2556/2293/44) | 4892
[50.827, 54.521] | (2556/2294/44) | 4893
[50.836, 54.531] | (2557/2294/44) | 4894
[50.826, 54.520] | (2557/2295/44) | 4895
[50.836, 54.529] | (2558/2295/44) | 4896
[50.825, 54.518] | (2558/2296/44) | 4897
[50.815, 54.507] | (2558/2297/44) | 4898
[50.804, 54.496] | (2558/2298/44) | 4899
[50.814, 54.506] | (2559/2298/44) | 4900
[50.804, 54.495] | (2559/2299/44) | 4901
[50.814, 54.504] | (2560/2299/44) | 4902
[50.823, 54.514] | (2561/2299/44) | 4903
[50.833, 54.523] | (2562/2299/44) | 4904
[50.823, 54.512] | (2562/2300/44) | 4905
[50.812, 54.501] | (2562/2301/44) | 4906
[50.822, 54.511] | (2563/2301/44) | 4907
[50.812, 54.500] | (2563/2302/44) | 4908
[50.822, 54.509] | (2564/2302/44) | 4909
[50.811, 54.498] | (2564/2303/44) | 4910
[50.801, 54.487] | (2564/2304/44) | 4911
[50.810, 54.496] | (2565/2304/44) | 4912
[50.820, 54.506] | (2566/2304/44) | 4913
[50.830, 54.515] | (2567/2304/44) | 4914
[50.840, 54.525] | (2568/2304/44) | 4915
[50.830, 54.514] | (2568/2305/44) | 4916
[50.819, 54.503] | (2568/2306/44) | 4917
[50.829, 54.512] | (2569/2306/44) | 4918
[50.839, 54.522] | (2570/2306/44) | 4919
[50.849, 54.531] | (2571/2306/44) | 4920
[50.859, 54.540] | (2572/2306/44) | 4921
[50.868, 54.550] | (2573/2306/44) | 4922
[50.858, 54.539] | (2573/2307/44) | 4923
[50.847, 54.528] | (2573/2308/44) | 4924
[50.837, 54.517] | (2573/2309/44) | 4925
[50.847, 54.526] | (2574/2309/44) | 4926
[50.836, 54.515] | (2574/2310/44) | 4927
[50.846, 54.525] | (2575/2310/44) | 4928
[50.836, 54.514] | (2575/2311/44) | 4929
[50.846, 54.523] | (2576/2311/44) | 4930
[50.855, 54.532] | (2577/2311/44) | 4931
[50.865, 54.542] | (2578/2311/44) | 4932
[50.875, 54.551] | (2579/2311/44) | 4933
[50.885, 54.560] | (2580/2311/44) | 4934
[50.874, 54.550] | (2580/2312/44) | 4935
[50.864, 54.539] | (2580/2313/44) | 4936
[50.853, 54.528] | (2580/2314/44) | 4937
[50.843, 54.517] | (2580/2315/44) | 4938
[50.853, 54.526] | (2581/2315/44) | 4939
[50.863, 54.536] | (2582/2315/44) | 4940
[50.872, 54.545] | (2583/2315/44) | 4941
[50.882, 54.554] | (2584/2315/44) | 4942
[50.872, 54.543] | (2584/2316/44) | 4943
[50.861, 54.532] | (2584/2317/44) | 4944
[50.871, 54.542] | (2585/2317/44) | 4945
[50.881, 54.551] | (2586/2317/44) | 4946
[50.891, 54.560] | (2587/2317/44) | 4947
[50.901, 54.570] | (2588/2317/44) | 4948
[50.910, 54.579] | (2589/2317/44) | 4949
[50.900, 54.588] | (2589/2317/45) | 4950
[50.889, 54.577] | (2589/2318/45) | 4951
[50.899, 54.587] | (2590/2318/45) | 4952
[50.889, 54.576] | (2590/2319/45) | 4953
[50.878, 54.565] | (2590/2320/45) | 4954
[50.868, 54.554] | (2590/2321/45) | 4955
[50.858, 54.543] | (2590/2322/45) | 4956
[50.867, 54.553] | (2591/2322/45) | 4957
[50.877, 54.562] | (2592/2322/45) | 4958
[50.887, 54.571] | (2593/2322/45) | 4959
[50.897, 54.580] | (2594/2322/45) | 4960
[50.886, 54.570] | (2594/2323/45) | 4961
[50.876, 54.559] | (2594/2324/45) | 4962
[50.866, 54.548] | (2594/2325/45) | 4963
[50.855, 54.537] | (2594/2326/45) | 4964
[50.865, 54.546] | (2595/2326/45) | 4965
[50.854, 54.536] | (2595/2327/45) | 4966
[50.844, 54.525] | (2595/2328/45) | 4967
[50.834, 54.514] | (2595/2329/45) | 4968
[50.823, 54.503] | (2595/2330/45) | 4969
[50.813, 54.492] | (2595/2331/45) | 4970
[50.803, 54.482] | (2595/2332/45) | 4971
[50.792, 54.471] | (2595/2333/45) | 4972
[50.782, 54.460] | (2595/2334/45) | 4973
[50.792, 54.469] | (2596/2334/45) | 4974
[50.801, 54.479] | (2597/2334/45) | 4975
[50.811, 54.488] | (2598/2334/45) | 4976
[50.801, 54.477] | (2598/2335/45) | 4977
[50.811, 54.486] | (2599/2335/45) | 4978
[50.820, 54.496] | (2600/2335/45) | 4979
[50.830, 54.505] | (2601/2335/45) | 4980
[50.840, 54.514] | (2602/2335/45) | 4981
[50.829, 54.503] | (2602/2336/45) | 4982
[50.819, 54.492] | (2602/2337/45) | 4983
[50.809, 54.482] | (2602/2338/45) | 4984
[50.818, 54.491] | (2603/2338/45) | 4985
[50.808, 54.480] | (2603/2339/45) | 4986
[50.798, 54.469] | (2603/2340/45) | 4987
[50.808, 54.479] | (2604/2340/45) | 4988
[50.797, 54.468] | (2604/2341/45) | 4989
[50.807, 54.477] | (2605/2341/45) | 4990
[50.797, 54.466] | (2605/2342/45) | 4991
[50.806, 54.476] | (2606/2342/45) | 4992
[50.816, 54.485] | (2607/2342/45) | 4993
[50.826, 54.494] | (2608/2342/45) | 4994
[50.835, 54.503] | (2609/2342/45) | 4995
[50.825, 54.493] | (2609/2343/45) | 4996
[50.835, 54.502] | (2610/2343/45) | 4997
[50.845, 54.511] | (2611/2343/45) | 4998
[50.854, 54.520] | (2612/2343/45) | 4999
[50.844, 54.510] | (2612/2344/45) | 5000
[50.834, 54.499] | (2612/2345/45) | 5001
[50.843, 54.508] | (2613/2345/45) | 5002
[50.853, 54.517] | (2614/2345/45) | 5003
[50.843, 54.506] | (2614/2346/45) | 5004
[50.852, 54.516] | (2615/2346/45) | 5005
[50.842, 54.505] | (2615/2347/45) | 5006
[50.832, 54.494] | (2615/2348/45) | 5007
[50.822, 54.484] | (2615/2349/45) | 5008
[50.831, 54.493] | (2616/2349/45) | 5009
[50.821, 54.482] | (2616/2350/45) | 5010
[50.811, 54.471] | (2616/2351/45) | 5011
[50.820, 54.480] | (2617/2351/45) | 5012
[50.830, 54.490] | (2618/2351/45) | 5013
[50.840, 54.499] | (2619/2351/45) | 5014
[50.829, 54.488] | (2619/2352/45) | 5015
[50.819, 54.477] | (2619/2353/45) | 5016
[50.829, 54.487] | (2620/2353/45) | 5017
[50.819, 54.476] | (2620/2354/45) | 5018
[50.808, 54.465] | (2620/2355/45) | 5019
[50.798, 54.455] | (2620/2356/45) | 5020
[50.808, 54.464] | (2621/2356/45) | 5021
[50.797, 54.453] | (2621/2357/45) | 5022
[50.807, 54.462] | (2622/2357/45) | 5023
[50.817, 54.471] | (2623/2357/45) | 5024
[50.806, 54.461] | (2623/2358/45) | 5025
[50.796, 54.450] | (2623/2359/45) | 5026
[50.786, 54.439] | (2623/2360/45) | 5027
[50.796, 54.449] | (2624/2360/45) | 5028
[50.805, 54.458] | (2625/2360/45) | 5029
[50.815, 54.467] | (2626/2360/45) | 5030
[50.825, 54.476] | (2627/2360/45) | 5031
[50.814, 54.465] | (2627/2361/45) | 5032
[50.824, 54.475] | (2628/2361/45) | 5033
[50.814, 54.464] | (2628/2362/45) | 5034
[50.803, 54.453] | (2628/2363/45) | 5035
[50.793, 54.443] | (2628/2364/45) | 5036
[50.783, 54.432] | (2628/2365/45) | 5037
[50.773, 54.421] | (2628/2366/45) | 5038
[50.782, 54.431] | (2629/2366/45) | 5039
[50.792, 54.440] | (2630/2366/45) | 5040
[50.802, 54.449] | (2631/2366/45) | 5041
[50.791, 54.438] | (2631/2367/45) | 5042
[50.781, 54.428] | (2631/2368/45) | 5043
[50.771, 54.417] | (2631/2369/45) | 5044
[50.761, 54.406] | (2631/2370/45) | 5045
[50.751, 54.396] | (2631/2371/45) | 5046
[50.740, 54.385] | (2631/2372/45) | 5047
[50.750, 54.394] | (2632/2372/45) | 5048
[50.760, 54.403] | (2633/2372/45) | 5049
[50.750, 54.393] | (2633/2373/45) | 5050
[50.759, 54.402] | (2634/2373/45) | 5051
[50.749, 54.391] | (2634/2374/45) | 5052
[50.759, 54.400] | (2635/2374/45) | 5053
[50.768, 54.410] | (2636/2374/45) | 5054
[50.778, 54.419] | (2637/2374/45) | 5055
[50.787, 54.428] | (2638/2374/45) | 5056
[50.777, 54.417] | (2638/2375/45) | 5057
[50.787, 54.426] | (2639/2375/45) | 5058
[50.777, 54.416] | (2639/2376/45) | 5059
[50.786, 54.425] | (2640/2376/45) | 5060
[50.796, 54.434] | (2641/2376/45) | 5061
[50.805, 54.443] | (2642/2376/45) | 5062
[50.815, 54.452] | (2643/2376/45) | 5063
[50.825, 54.461] | (2644/2376/45) | 5064
[50.814, 54.451] | (2644/2377/45) | 5065
[50.824, 54.460] | (2645/2377/45) | 5066
[50.814, 54.449] | (2645/2378/45) | 5067
[50.823, 54.458] | (2646/2378/45) | 5068
[50.833, 54.467] | (2647/2378/45) | 5069
[50.823, 54.457] | (2647/2379/45) | 5070
[50.813, 54.446] | (2647/2380/45) | 5071
[50.822, 54.455] | (2648/2380/45) | 5072
[50.812, 54.445] | (2648/2381/45) | 5073
[50.822, 54.454] | (2649/2381/45) | 5074
[50.831, 54.463] | (2650/2381/45) | 5075
[50.821, 54.452] | (2650/2382/45) | 5076
[50.831, 54.462] | (2651/2382/45) | 5077
[50.840, 54.471] | (2652/2382/45) | 5078
[50.850, 54.480] | (2653/2382/45) | 5079
[50.859, 54.489] | (2654/2382/45) | 5080
[50.869, 54.498] | (2655/2382/45) | 5081
[50.878, 54.507] | (2656/2382/45) | 5082
[50.888, 54.516] | (2657/2382/45) | 5083
[50.897, 54.525] | (2658/2382/45) | 5084
[50.887, 54.514] | (2658/2383/45) | 5085
[50.877, 54.504] | (2658/2384/45) | 5086
[50.867, 54.493] | (2658/2385/45) | 5087
[50.857, 54.483] | (2658/2386/45) | 5088
[50.847, 54.472] | (2658/2387/45) | 5089
[50.856, 54.481] | (2659/2387/45) | 5090
[50.866, 54.490] | (2660/2387/45) | 5091
[50.875, 54.499] | (2661/2387/45) | 5092
[50.865, 54.489] | (2661/2388/45) | 5093
[50.875, 54.498] | (2662/2388/45) | 5094
[50.864, 54.487] | (2662/2389/45) | 5095
[50.874, 54.496] | (2663/2389/45) | 5096
[50.883, 54.505] | (2664/2389/45) | 5097
[50.893, 54.514] | (2665/2389/45) | 5098
[50.883, 54.504] | (2665/2390/45) | 5099
[50.873, 54.493] | (2665/2391/45) | 5100
[50.882, 54.502] | (2666/2391/45) | 5101
[50.872, 54.492] | (2666/2392/45) | 5102
[50.862, 54.481] | (2666/2393/45) | 5103
[50.872, 54.490] | (2667/2393/45) | 5104
[50.881, 54.499] | (2668/2393/45) | 5105
[50.890, 54.508] | (2669/2393/45) | 5106
[50.900, 54.518] | (2670/2393/45) | 5107
[50.890, 54.507] | (2670/2394/45) | 5108
[50.880, 54.496] | (2670/2395/45) | 5109
[50.889, 54.506] | (2671/2395/45) | 5110
[50.899, 54.515] | (2672/2395/45) | 5111
[50.908, 54.524] | (2673/2395/45) | 5112
[50.898, 54.513] | (2673/2396/45) | 5113
[50.888, 54.503] | (2673/2397/45) | 5114
[50.897, 54.512] | (2674/2397/45) | 5115
[50.887, 54.501] | (2674/2398/45) | 5116
[50.897, 54.510] | (2675/2398/45) | 5117
[50.887, 54.500] | (2675/2399/45) | 5118
[50.877, 54.489] | (2675/2400/45) | 5119
[50.867, 54.479] | (2675/2401/45) | 5120
[50.857, 54.468] | (2675/2402/45) | 5121
[50.866, 54.477] | (2676/2402/45) | 5122
[50.875, 54.486] | (2677/2402/45) | 5123
[50.865, 54.476] | (2677/2403/45) | 5124
[50.875, 54.485] | (2678/2403/45) | 5125
[50.865, 54.474] | (2678/2404/45) | 5126
[50.874, 54.483] | (2679/2404/45) | 5127
[50.864, 54.473] | (2679/2405/45) | 5128
